TAXON_ID_CH;CENTRE;GROUP;TAXON_ID;TAXON_NAME;PRIO;YEAR_min;YEAR_max;ALT_min;ALT_max;PREC_min;REGION;GUILD;GRP_WEIGHT;CIBLE
infofauna:32946;infofauna;LEPI;32946;Ocnogyna parasita;3;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18435;infofauna;COLEca;18435;Olisthopus rotundatus (Paykull, 179);3;2000;NA;NA;NA;250;CH;20;0.2;1
nism:1724;nism;BRYO;1724;Oncophorus wahlenbergii Brid.;4;1984;NA;NA;NA;250;CH;20;0.2;1
infoflora:275400;infoflora;TRAC;275400;Onobrychis montana DC.;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:281900;infoflora;TRAC;281900;Orchis spitzelii W. D. J. Koch;1;2000;NA;NA;NA;250;CH;20;0.2;NPA
nism:1727;nism;BRYO;1727;Oreas martiana (Hoppe & Hornsch.) Brid.;1;2000;NA;NA;NA;250;CH;20;1;1
infoflora:282300;infoflora;TRAC;282300;Oreochloa disticha (Wulfen) Link;;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18069;infofauna;COLEca;18069;Oreonebria angustata;;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18062;infofauna;COLEca;18062;Oreonebria bremii;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:1728;nism;BRYO;1728;Oreoweisia torquescens (Brid.) Wijk & Margad.;1;2000;NA;NA;NA;250;CH;20;1;1
nism:1733;nism;BRYO;1733;Orthothecium chryseon (Schwägr.) Schimp.;2;2000;NA;NA;NA;250;CH;20;1;1
nism:1736;nism;BRYO;1736;Orthothecium strictum Lorentz;3;1984;NA;NA;NA;250;CH;20;0.2;1
infofauna:59586;infofauna;APID;59586;Osmia alticola;;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:59601;infofauna;APID;59601;Osmia inermis;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:288800;infoflora;TRAC;288800;Oxytropis halleri W. D. J. Koch subsp. halleri;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:289200;infoflora;TRAC;289200;Oxytropis helvetica Scheele;3;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:289400;infoflora;TRAC;289400;Oxytropis lapponica (Wahlenb.) J. Gay;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:289500;infoflora;TRAC;289500;Oxytropis neglecta Ten.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:292100;infoflora;TRAC;292100;Paradisea liliastrum (L.) Bertol.;;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18560;infofauna;COLEca;18560;Paradromius ruficollis (Motschulsky, 1844);4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:293700;infoflora;TRAC;293700;Pedicularis ascendens Gaudin;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:294300;infoflora;TRAC;294300;Pedicularis gyroflexa Vill.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:294400;infoflora;TRAC;294400;Pedicularis kerneri Dalla Torre;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:294500;infoflora;TRAC;294500;Pedicularis oederi Hornem.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:295000;infoflora;TRAC;295000;Pedicularis rostratocapitata Crantz;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:295100;infoflora;TRAC;295100;Pedicularis rostratospicata Crantz;4;2000;NA;NA;NA;250;CH;20;0.2;NPA
infoflora:295200;infoflora;TRAC;295200;Pedicularis rostratospicata subsp. helvetica (Steininger) O. Schwarz;;2000;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1038;swisslichens;LICH;1038;Peltigera aphthosa;;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1045;swisslichens;LICH;1045;Peltigera leucophlebia;;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1046;swisslichens;LICH;1046;Peltigera malacea;;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1051;swisslichens;LICH;1051;Peltigera rufescens;;1989;NA;NA;NA;250;CH;20;0.2;1
nism:357;nism;BRYO;357;Peltolepis quadrata (Saut.) Müll.Frib.;3;1984;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1786;swisslichens;LICH;1786;Pertusaria geminipara;;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1063;swisslichens;LICH;1063;Pertusaria glomerata;3;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1084;swisslichens;LICH;1084;Pertusaria oculata;4;1989;NA;NA;NA;250;CH;20;0.2;1
infoflora:296700;infoflora;TRAC;296700;Peucedanum austriacum (Jacq.) W. D. J. Koch;;2000;NA;NA;NA;250;CH;20;0.2;1
swissfungi:7895;swissfungi;FUNG;7895;Peziza ninguis;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:5347;swissfungi;FUNG;5347;Peziza nivalis;;1985;NA;NA;NA;250;CH;20;0.2;1
swisslichens:4015;swisslichens;LICH;4015;Phaeorrhiza nimbosa;;1989;NA;NA;NA;250;CH;20;0.2;1
infofauna:27034;infofauna;LEPI;27034;Pharmacis fusconebulosa;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:301100;infoflora;TRAC;301100;Phyteuma globulariifolium Sternb. & Hoppe subsp. globulariifolium;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:1833;nism;BRYO;1833;Plagiobryum demissum (Hook.) Lindb.;1;2000;NA;NA;NA;250;CH;20;1;1
nism:2522;nism;BRYO;2522;Plagiochila britannica Paton;4;1984;NA;NA;NA;250;CH;20;0.2;1
infoflora:311450;infoflora;TRAC;311450;Poa variegata Lam.;;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:17757;infofauna;ORTH;17757;Podismopsis keisti;1;2000;NA;NA;NA;250;CH;20;0.2;1
nism:1898;nism;BRYO;1898;Pohlia andalusica (Höhn.) Broth.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1902;nism;BRYO;1902;Pohlia bulbifera (Warnst.) Warnst.;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1903;nism;BRYO;1903;Pohlia camptotrachela (Renauld & Cardot) Broth.;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1907;nism;BRYO;1907;Pohlia drummondii (Müll.Hal.) A.L.Andrews;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1937;nism;BRYO;1937;Pohlia ludwigii (Schwägr.) Broth.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1940;nism;BRYO;1940;Pohlia lutescens (Limpr.) H.Lindb.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1952;nism;BRYO;1952;Pohlia obtusifolia (Brid.) L.F.Koch;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1956;nism;BRYO;1956;Pohlia proligera (Kindb.) Broth.;;1984;NA;NA;NA;250;CH;20;0.2;1
swissfungi:25441;swissfungi;FUNG;25441;Polycoccum vermicularium;;1985;NA;NA;NA;250;CH;20;0.2;1
infoflora:312400;infoflora;TRAC;312400;Polygala alpina (DC.) Steud.;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:313100;infoflora;TRAC;313100;Polygala serpyllifolia Hosé;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:5570;nism;BRYO;5570;Polytrichum septentrionale Brid.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1986;nism;BRYO;1986;Polytrichum sexangulare Hedw.;;1984;NA;NA;NA;250;CH;20;0.2;1
infofauna:31065;infofauna;LEPI;31065;Pontia callidice;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:321400;infoflora;TRAC;321400;Potentilla brauneana Hoppe;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:322500;infoflora;TRAC;322500;Potentilla frigida Vill.;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:323300;infoflora;TRAC;323300;Potentilla multifida L.;2;2000;NA;NA;NA;250;CH;20;0.2;NPA
infoflora:323600;infoflora;TRAC;323600;Potentilla nivea L.;2;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:325900;infoflora;TRAC;325900;Primula daonensis (Leyb.) Leyb.;3;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:326400;infoflora;TRAC;326400;Primula glutinosa Jacq.;3;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:326500;infoflora;TRAC;326500;Primula halleri J. F. Gmel.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:326700;infoflora;TRAC;326700;Primula integrifolia L.;;2000;NA;NA;NA;250;CH;20;0.2;1
swissfungi:7419;swissfungi;FUNG;7419;Psilocybe chionophila;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:6018;swissfungi;FUNG;6018;Psilocybe velifera J. Favre;1;1985;NA;NA;NA;250;CH;20;0.2;NPA
infofauna:18395;infofauna;COLEca;18395;Pterostichus honnoratii (Dejean, 1828);4;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18380;infofauna;COLEca;18380;Pterostichus moriopeirolerii;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:2061;nism;BRYO;2061;Pterygoneurum ovatum (Hedw.) Dixon;4;1984;NA;NA;NA;250;CH;20;0.2;1
infofauna:27552;infofauna;LEPI;27552;Ptilocephala pyrenaella;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:333250;infoflora;TRAC;333250;Pulsatilla alpina subsp. alba Zämelis & Paegle;2;2000;NA;NA;NA;250;CH;20;0.2;NPA
infoflora:333700;infoflora;TRAC;333700;Pulsatilla halleri (All.) Willd.;2;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:8083;infofauna;MOLL;8083;Pupilla alpicola (Charpentier, 1837);2;2000;NA;NA;NA;250;CH;20;0.2;NPA
infofauna:31022;infofauna;LEPI;31022;Pyrgus warrenensis (Verity, 1928);4;2000;NA;NA;NA;250;CH;20;0.2;1
nism:2086;nism;BRYO;2086;Racomitrium fasciculare (Hedw.) Brid.;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2096;nism;BRYO;2096;Racomitrium microcarpon (Hedw.) Brid.;4;1984;NA;NA;NA;250;CH;20;0.2;1
swissfungi:7965;swissfungi;FUNG;7965;Ramsbottomia asperior;;1985;NA;NA;NA;250;CH;20;0.2;1
infoflora:337800;infoflora;TRAC;337800;Ranunculus carinthiacus Hoppe;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:339200;infoflora;TRAC;339200;Ranunculus kuepferi Greuter & Burdet;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:340700;infoflora;TRAC;340700;Ranunculus pygmaeus Wahlenb.;1;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:341800;infoflora;TRAC;341800;Ranunculus thora L.;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:395;nism;BRYO;395;Reboulia hemisphaerica (L.) Raddi;4;1984;NA;NA;NA;250;CH;20;0.2;1
infoflora:344400;infoflora;TRAC;344400;Rhinanthus antiquus (Sterneck) Schinz & Thell.;3;2000;NA;NA;NA;250;CH;20;0.2;1
swissfungi:25202;swissfungi;FUNG;25202;Rhizomarasmius epidryas;2;1985;NA;NA;NA;250;CH;20;0.2;1
nism:408;nism;BRYO;408;Riccia breidleri Steph.;1;2000;NA;NA;NA;250;CH;20;1;1
swissfungi:6211;swissfungi;FUNG;6211;Rickenella mellea;3;1985;NA;NA;NA;250;CH;20;0.2;1
swisslichens:2932;swisslichens;LICH;2932;Rinodina mniaraea;4;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:4024;swisslichens;LICH;4024;Rinodina turfacea;2;1989;NA;NA;NA;250;CH;20;0.2;1
infoflora:360300;infoflora;TRAC;360300;Rumex nivalis Hegetschw.;;2000;NA;NA;NA;250;CH;20;0.2;1
swissfungi:8327;swissfungi;FUNG;8327;Russula alpigenes;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:7501;swissfungi;FUNG;7501;Russula chamiteae;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:8332;swissfungi;FUNG;8332;Russula dryadicola;2;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:21150;swissfungi;FUNG;21150;Russula felleicolor;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:6346;swissfungi;FUNG;6346;Russula nana;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:7974;swissfungi;FUNG;7974;Russula oreina;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:6358;swissfungi;FUNG;6358;Russula pascua;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:6380;swissfungi;FUNG;6380;Russula saliceticola;;1985;NA;NA;NA;250;CH;20;0.2;1
nism:2140;nism;BRYO;2140;Saelania glaucescens (Hedw.) Broth.;3;1984;NA;NA;NA;250;CH;20;0.2;1
infoflora:361800;infoflora;TRAC;361800;Sagina glabra (Willd.) Fenzl;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:369300;infoflora;TRAC;369300;Saponaria lutea L.;2;2000;NA;NA;NA;250;CH;20;0.2;1
swissfungi:7991;swissfungi;FUNG;7991;Sarcoleotia globosa;4;1985;NA;NA;NA;250;CH;20;0.2;1
infoflora:371100;infoflora;TRAC;371100;Saussurea alpina (L.) DC. subsp. alpina;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:371400;infoflora;TRAC;371400;Saussurea discolor (Willd.) DC.;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:432;nism;BRYO;432;Sauteria alpina (Nees) Nees;4;1984;NA;NA;NA;250;CH;20;0.2;1
infoflora:371500;infoflora;TRAC;371500;Saxifraga adscendens L.;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:372600;infoflora;TRAC;372600;Saxifraga cernua L.;2;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:375700;infoflora;TRAC;375700;Saxifraga seguieri Spreng.;4;2000;NA;NA;NA;250;CH;20;0.2;1
nism:436;nism;BRYO;436;Scapania calcicola (Arnell & J.Perss.) Ingham;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:440;nism;BRYO;440;Scapania curta (Mart.) Dumort.;3;1984;NA;NA;NA;250;CH;20;0.2;1
nism:443;nism;BRYO;443;Scapania gymnostomophila Kaal.;2;1984;NA;NA;NA;250;CH;20;0.2;1
nism:445;nism;BRYO;445;Scapania helvetica Gottsche;3;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2152;nism;BRYO;2152;Schistidium atrofuscum (Schimp.) Limpr.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:731;nism;BRYO;731;Sciuro-Hypnum latifolium (Kindb.) Ignatov & Huttunen;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:745;nism;BRYO;745;Sciuro-Hypnum tromsoeense (Kaurin & Arnell) Draper & HedenaÃŒË†s;;1984;NA;NA;NA;250;CH;20;0.2;1
infoflora:382400;infoflora;TRAC;382400;Scutellaria alpina L.;;2000;NA;NA;NA;250;CH;20;0.2;1
swissfungi:6519;swissfungi;FUNG;6519;Scutellinia macrospora;;1985;NA;NA;NA;250;CH;20;0.2;1
swissfungi:8008;swissfungi;FUNG;8008;Scutellinia paludicola;4;1985;NA;NA;NA;250;CH;20;0.2;1
infoflora:383400;infoflora;TRAC;383400;Sedum anacampseros L.;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:386900;infoflora;TRAC;386900;Sempervivum grandiflorum Haw.;2;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:387400;infoflora;TRAC;387400;Sempervivum wulfenii Mert. & W. D. J. Koch;2;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:388700;infoflora;TRAC;388700;Senecio halleri Dandy;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:389300;infoflora;TRAC;389300;Senecio incanus subsp. insubricus (Chenevard) Braun-Blanq.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:391150;infoflora;TRAC;391150;Serratula tinctoria subsp. monticola (Boreau) Berher;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:392500;infoflora;TRAC;392500;Sesleria sphaerocephala Ard.;2;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:32959;infofauna;LEPI;32959;Setina roscida;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:393800;infoflora;TRAC;393800;Sideritis hyssopifolia L.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:397000;infoflora;TRAC;397000;Silene suecica (Lodd.) Greuter & Burdet;3;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:397100;infoflora;TRAC;397100;Silene vallesia L.;3;2000;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1327;swisslichens;LICH;1327;Solorina bispora;;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:4127;swisslichens;LICH;4127;Solorina octospora;;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:1331;swisslichens;LICH;1331;Solorina spongiosa;2;1989;NA;NA;NA;250;CH;20;0.2;1
nism:2283;nism;BRYO;2283;Splachnum sphaericum Hedw.;;1984;NA;NA;NA;250;CH;20;0.2;1
infoflora:405300;infoflora;TRAC;405300;Stachys alopecuros (L.) Benth.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:406500;infoflora;TRAC;406500;Stachys pradica (Zanted.) Greuter & Pignatti;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:2286;nism;BRYO;2286;Stegonia latifolia (Schwägr.) Broth.;;1984;NA;NA;NA;250;CH;20;0.2;1
swisslichens:2935;swisslichens;LICH;2935;Stereocaulon alpinum;4;1989;NA;NA;NA;250;CH;20;0.2;1
swisslichens:4189;swisslichens;LICH;4189;Stereocaulon rivulorum H.Magn.;4;1989;NA;NA;NA;250;CH;20;0.2;NPA
infofauna:29393;infofauna;LEPI;29393;Synanthedon polaris;3;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:412100;infoflora;TRAC;412100;Taraxacum aquilonare Hand.-Mazz.;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:412600;infoflora;TRAC;412600;Taraxacum dissectum (Ledeb.) Ledeb.;1;2000;NA;NA;NA;250;CH;20;0.2;1
nism:2292;nism;BRYO;2292;Tayloria acuminata Hornsch.;2;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2294;nism;BRYO;2294;Tayloria froelichiana (Hedw.) Broth.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2687;nism;BRYO;2687;Tayloria hornschuchii (Grev. & Arn.) Broth.;2;2000;NA;NA;NA;250;CH;20;1;1
nism:2296;nism;BRYO;2296;Tayloria lingulata (Dicks.) Lindb.;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2302;nism;BRYO;2302;Tayloria tenuis (Dicks.) Schimp.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2307;nism;BRYO;2307;Tetraplodon angustatus (Hedw.) Bruch & Schimp.;3;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2308;nism;BRYO;2308;Tetraplodon mnioides (Hedw.) Bruch & Schimp.;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2310;nism;BRYO;2310;Tetraplodon urceolatus (Hedw.) Bruch & Schimp.;2;2000;NA;NA;NA;250;CH;20;1;1
swisslichens:2231;swisslichens;LICH;2231;Thamnolia vermicularis;2;1989;NA;NA;NA;250;CH;20;0.2;1
swissfungi:6805;swissfungi;FUNG;6805;Thelephora caryophyllea;;1985;NA;NA;NA;250;CH;20;0.2;1
infoflora:419400;infoflora;TRAC;419400;Thlaspi sylvium Gaudin;2;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:419500;infoflora;TRAC;419500;Thlaspi virens Jord.;3;2000;NA;NA;NA;250;CH;20;0.2;1
nism:2347;nism;BRYO;2347;Timmia comata Lindb. & Arnell;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2346;nism;BRYO;2346;Timmia norvegica aggr.;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:4211;nism;BRYO;4211;Timmia norvegica J.E.Zetterst.;4;1984;NA;NA;NA;250;CH;20;0.2;1
nism:4214;nism;BRYO;4214;Tortella alpicola Dixon;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1154;nism;BRYO;1154;Tortula laureri (Schultz) Lindb.;2;2000;NA;NA;NA;250;CH;20;1;1
nism:1155;nism;BRYO;1155;Tortula leucostoma (R.Br.) Hook. & Grev.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:2388;nism;BRYO;2388;Tortula mucronifolia Schwägr.;;1984;NA;NA;NA;250;CH;20;0.2;1
nism:1157;nism;BRYO;1157;Tortula systylia (Schimp.) Lindb.;2;1984;NA;NA;NA;250;CH;20;0.2;1
infofauna:18116;infofauna;COLEca;18116;Trechus pertyi;3;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18125;infofauna;COLEca;18125;Trechus piazzolii Focarile, 195;4;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18124;infofauna;COLEca;18124;Trechus pochoni Jeannel, 1939;2;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18117;infofauna;COLEca;18117;Trechus schaumii;4;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18121;infofauna;COLEca;18121;Trechus strasseri;4;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:18118;infofauna;COLEca;18118;Trechus strigipennis Kiesenwetter, 1861;4;2000;NA;NA;NA;250;CH;20;0.2;1
nism:2424;nism;BRYO;2424;Trematodon brevicollis Hornsch.;1;2000;NA;NA;NA;250;CH;20;1;1
infofauna:8243;infofauna;MOLL;8243;Trochulus biconicus (Eder, 1917);1;2000;NA;NA;NA;250;CH;20;0.2;1
infofauna:8101;infofauna;MOLL;8101;Truncatellina monodon;3;2000;NA;NA;NA;250;CH;20;0.2;1
swissfungi:15789;swissfungi;FUNG;15789;Uromyces hedysari-obscuri;;1985;NA;NA;NA;250;CH;20;0.2;1
infoflora:435400;infoflora;TRAC;435400;Valeriana celtica L.;3;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:436300;infoflora;TRAC;436300;Valeriana saliunca All.;4;2000;NA;NA;NA;250;CH;20;0.2;1
swisslichens:4346;swisslichens;LICH;4346;Varicellaria rhodocarpa;;1989;NA;NA;NA;250;CH;20;0.2;1
infoflora:450500;infoflora;TRAC;450500;Viola lutea Huds.;;2000;NA;NA;NA;250;CH;20;0.2;1
nism:2455;nism;BRYO;2455;Voitia nivalis Hornsch.;1;2000;NA;NA;NA;250;CH;20;1;1
nism:2669;nism;BRYO;2669;Weissia rostellata (Brid.) Lindb.;4;1984;NA;NA;NA;250;CH;20;0.2;1
swissfungi:10991;swissfungi;FUNG;10991;Wettsteinina dryadis;;1985;NA;NA;NA;250;CH;20;0.2;1
infofauna:29320;infofauna;LEPI;29320;Zygaena exulans;;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:414100;infoflora;TRAC;414100;Tephroseris capitata (Wahlenb.) Griseb. & Schenk;4;2000;NA;NA;NA;250;CH;20;0.2;1
infoflora:415400;infoflora;TRAC;415400;Thalictrum alpinum L.;3;2000;NA;NA;NA;250;CH;20;0.2;1
nism:490;nism;BRYO;490;Acaulon muticum (Hedw.) Müll.Hal.;2;2000;NA;NA;NA;250;CH;22;1;1
nism:492;nism;BRYO;492;Acaulon triquetrum (Spruce) Müll.Hal.;1;2000;NA;NA;NA;250;CH;22;1;1
infofauna:17733;infofauna;ORTH;17733;Aiolopus thalassinus (Fabricius, 1781);4;2000;NA;NA;NA;250;CH;22;0.2;1
infofauna:17734;infofauna;ORTH;17734;Aiolopus thalassinus (Fabricius, 1781);4;2000;NA;NA;NA;250;CH;22;0.2;1
nism:3015;nism;BRYO;3015;Aloina aloides (Schultz) Kindb.;2;1984;NA;NA;NA;250;CH;22;0.2;1
nism:493;nism;BRYO;493;Aloina aloides aggr.;2;1984;NA;NA;NA;250;CH;22;0.2;1
nism:494;nism;BRYO;494;Aloina ambigua (Bruch & Schimp.) Limpr.;;1984;NA;NA;NA;250;CH;22;0.2;1
nism:497;nism;BRYO;497;Aloina rigida (Hedw.) Limpr.;4;1984;NA;NA;NA;250;CH;22;0.2;1
infoflora:34600;infoflora;TRAC;34600;Anthemis arvensis L.;4;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:34800;infoflora;TRAC;34800;Anthemis cotula L.;3;2000;NA;NA;NA;250;CH;22;0.2;1
infofauna:59529;infofauna;APID;59529;Anthidium punctatum;4;2000;NA;NA;NA;250;CH;22;0.2;1
infofauna:59718;infofauna;APID;59718;Anthophora quadrimaculata;;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:35600;infoflora;TRAC;35600;Anthriscus caucalis M. Bieb.;4;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:37800;infoflora;TRAC;37800;Apera interrupta (L.) P. Beauv.;3;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:41700;infoflora;TRAC;41700;Arabis scabra All.;3;2000;NA;NA;NA;250;CH;22;0.2;NPA
nism:598;nism;BRYO;598;Archidium alternifolium (Hedw.) Mitt.;2;2000;NA;NA;NA;250;CH;22;1;1
swissfungi:328;swissfungi;FUNG;328;Arrhenia retiruga;;1985;NA;NA;NA;250;CH;22;0.2;1
swissfungi:25210;swissfungi;FUNG;25210;Arrhenia rickenii;;1985;NA;NA;NA;250;CH;22;0.2;1
swissfungi:327;swissfungi;FUNG;327;Arrhenia spathulata;;1985;NA;NA;NA;250;CH;22;0.2;1
swisslichens:101;swisslichens;LICH;101;Arthrorhaphis vacillans;2;1989;NA;NA;NA;250;CH;22;0.2;1
infofauna:8119;infofauna;MOLL;8119;Balea perversa;4;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:58000;infoflora;TRAC;58000;Ballota nigra L. subsp. nigra;4;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:58150;infoflora;TRAC;58150;Ballota nigra subsp. meridionalis (Bég.) Bég.;;2000;NA;NA;NA;250;CH;22;0.2;1
infofauna:59929;infofauna;APID;59929;Bombus ruderatus;3;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:65530;infoflora;TRAC;65530;Bromus commutatus Schrad. subsp. commutatus;4;2000;NA;NA;NA;250;CH;22;0.2;NPA
infoflora:67300;infoflora;TRAC;67300;Bromus tectorum L.;;2000;NA;NA;NA;250;CH;22;0.2;1
nism:2692;nism;BRYO;2692;Bryum gemmiferum R.Wilczek & Demaret;4;1984;NA;NA;NA;250;CH;22;0.2;1
nism:977;nism;BRYO;977;Bryum radiculosum Brid.;4;1984;NA;NA;NA;250;CH;22;0.2;1
nism:2503;nism;BRYO;2503;Bryum ruderale Crundw. & Nyholm;4;1984;NA;NA;NA;250;CH;22;0.2;1
nism:993;nism;BRYO;993;Bryum subapiculatum Hampe;;1984;NA;NA;NA;250;CH;22;0.2;1
infofauna:18423;infofauna;COLEca;18423;Calathus rubripes;4;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:109400;infoflora;TRAC;109400;Chenopodium murale L.;3;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:110400;infoflora;TRAC;110400;Chondrilla juncea L.;;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:117250;infoflora;TRAC;117250;Coincya cheiranthos (Vill.) Greuter & Burdet;2;2000;NA;NA;NA;250;CH;22;0.2;NPA
infoflora:118400;infoflora;TRAC;118400;Conium maculatum L.;;2000;NA;NA;NA;250;CH;22;0.2;1
infoflora:120800;infoflora;TRAC;120800;Coronopus squamatus (Forssk.) Asch.;3;2000;NA;NA;NA;250;CH;22;0.2;1
